OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
1275,SMUD,,CEC,SUBSTATION,301388,Wachtel-Oak,60,95662,CA,Sacramento County,Unincorporated,-121.2441546,38.70829575
1276,SMUD,,CEC,SUBSTATION,307394,Walerga-Antelope,60,95843,CA,Sacramento County,Unincorporated,-121.3628,38.70588701
1277,SMUD,,CEC,SUBSTATION,300147,Walerga-Galbrath,60,95660,CA,Sacramento County,Unincorporated,-121.364113,38.69719299
1278,SMUD,,CEC,SUBSTATION,300862,Walnut-Engle,,95608,CA,Sacramento County,Unincorporated,-121.3453459,38.63087111
1279,SMUD,,CEC,SUBSTATION,300462,Waterman-Grantline,60,95624,CA,Sacramento County,Elk Grove,-121.3531655,38.39015152
1280,SMUD,,CEC,SUBSTATION,304216,White Rock-Folsom,60,95670,CA,Sacramento County,Rancho Cordova,-121.307722,38.58611399
1281,SMUD,,CEC,SUBSTATION,300506,White Rock-Sunrise,60,95670,CA,Sacramento County,Rancho Cordova,-121.267876,38.589224
1282,SMUD,,CEC,SUBSTATION,307258,Winding Way-New York,60,95628,CA,Sacramento County,Unincorporated,-121.27614,38.64518797
1283,SMUD,,CEC,SUBSTATION,303252,Wire-48Th,230,95823,CA,Sacramento County,Unincorporated,-121.4376568,38.50839481
1284,Other,,CEC,SUBSTATION,309473,Granite Rock,60,95004,CA,San Benito County,Unincorporated,-121.6277027,36.90630302
1285,PG&E,,CEC,SUBSTATION,302362,Hollister,115,95023,CA,San Benito County,Unincorporated,-121.4060109,36.86284609
1286,PG&E,,CEC,SUBSTATION,301486,San Justo,,95045,CA,San Benito County,Unincorporated,-121.5119869,36.85686674
1287,Other,,CEC,SUBSTATION,308711,Sargent,115,95045,CA,San Benito County,Unincorporated,-121.5552547,36.88684818
1288,LADWP,"27, LADWP-N, LADWP-S",CEC,SUBSTATION,300891,Victorville,500,92394,CA,San Bernardino County,Victorville,-117.3220806,34.56368214
1289,Other,,CEC,SUBSTATION,306847,Needles,,92363,CA,San Bernardino County,Needles,-114.618468,34.84351699
1290,Other,,CEC,SUBSTATION,305759,Camino,230,92363,CA,San Bernardino County,Unincorporated,-114.9662705,34.84485419
1291,Other,,CEC,SUBSTATION,306492,Gene,230,92267,CA,San Bernardino County,Unincorporated,-114.1712861,34.2911619
1292,SCE,,CEC,SUBSTATION,300164,Unimed,66,92350,CA,San Bernardino County,Loma Linda,-117.2626686,34.05100152
1293,SCE,,CEC,SUBSTATION,308545,Alder,66,92376,CA,San Bernardino County,Rialto,-117.4092334,34.13546122
1294,SCE,,CEC,SUBSTATION,301690,Ameron,66,91739,CA,San Bernardino County,Rancho Cucamonga,-117.5333557,34.09299679
1295,SCE,,CEC,SUBSTATION,309852,Apple Valley,115,92308,CA,San Bernardino County,Apple Valley,-117.2243526,34.44908567
1296,SCE,61,CEC,SUBSTATION,310150,Aqueduct,115,92344,CA,San Bernardino County,Hesperia,-117.3557833,34.41536392
1297,SCE,,CEC,SUBSTATION,305671,Archibald,66,91761,CA,San Bernardino County,Ontario,-117.592678,33.99775834
1298,SCE,,CEC,SUBSTATION,302858,Archline,66,91730,CA,San Bernardino County,Rancho Cucamonga,-117.5841222,34.12100557
1299,SCE,,CEC,SUBSTATION,310239,Arro,66,92405,CA,San Bernardino County,San Bernardino,-117.2901281,34.14225412
1300,SCE,,CEC,SUBSTATION,301192,Arrowhead,115,92352,CA,San Bernardino County,Unincorporated,-117.216266,34.28346401
1301,SCE,46,CEC,SUBSTATION,301375,Baker,,92309,CA,San Bernardino County,Unincorporated,-116.0744226,35.27891647
1302,SCE,,CEC,SUBSTATION,310080,Bloomington,66,92316,CA,San Bernardino County,Unincorporated,-117.400217,34.049227
1303,SCE,,CEC,,,Brockway Glass,,91766,CA,Los Angeles County,Pomona,-117.73122,34.03558007
1304,SCE,,CEC,SUBSTATION,309086,Calectric,115,92410,CA,San Bernardino County,San Bernardino,-117.3171676,34.09303476
1305,SCE,,CEC,SUBSTATION,301356,Capsule,66,92408,CA,San Bernardino County,San Bernardino,-117.2610465,34.08959165
1306,SCE,,CEC,SUBSTATION,300577,Cardiff,66,92408,CA,San Bernardino County,San Bernardino,-117.277863,34.102305
1307,SCE,,CEC,SUBSTATION,305959,Carodean,115,92277,CA,San Bernardino County,Twentynine Palms,-116.1238941,34.1490807
1308,SCE,,CEC,SUBSTATION,304071,Chino,,91710,CA,San Bernardino County,Chino,-117.6785434,33.99835904
1309,SCE,46,CEC,SUBSTATION,301236,Cima,,92364,CA,San Bernardino County,Unincorporated,-115.5157128,35.25221722
1310,SCE,,CEC,SUBSTATION,300736,Cimgen,66,91710,CA,San Bernardino County,Chino,-117.6886239,33.98971965
1311,SCE,,CEC,SUBSTATION,301997,Colton (Century),,92324,CA,San Bernardino County,Colton,-117.3144931,34.05897843
1312,SCE,,CEC,SUBSTATION,300405,Colton Cement,66,92324,CA,San Bernardino County,Unincorporated,-117.3412761,34.05448536
1313,SCE,,CEC,SUBSTATION,301384,Cottonwood,115,92356,CA,San Bernardino County,Unincorporated,-116.8612642,34.37255365
1314,SCE,,CEC,SUBSTATION,302815,Cucamonga,66,91730,CA,San Bernardino County,Rancho Cucamonga,-117.5927555,34.08426138
1315,SCE,,CEC,SUBSTATION,307146,Declez,66,92335,CA,San Bernardino County,Unincorporated,-117.4880782,34.07789452
1316,SCE,,CEC,SUBSTATION,306337,Del Rosa,66,92404,CA,San Bernardino County,San Bernardino,-117.251707,34.149932
1317,SCE,,CEC,SUBSTATION,301962,Devil Canyon,115,92407,CA,San Bernardino County,San Bernardino,-117.3351194,34.20602784
1318,SCE,46,CEC,SUBSTATION,300461,Dunn Siding,,92338,CA,San Bernardino County,Unincorporated,-116.4400479,35.04945249
1319,SCE,,CEC,SUBSTATION,301618,Firehouse,66,91761,CA,San Bernardino County,Ontario,-117.623414,34.04181302
1320,SCE,,CEC,SUBSTATION,310172,Francis,66,91710,CA,San Bernardino County,Unincorporated,-117.7230212,34.04205824
1321,SCE,,CEC,SUBSTATION,304872,Furnace,66,92335,CA,San Bernardino County,Unincorporated,-117.4926085,34.08378134
1322,SCE,,CEC,SUBSTATION,306740,Gale,115,92327,CA,San Bernardino County,Unincorporated,-116.866425,34.85901389
1323,SCE,,CEC,SUBSTATION,303450,Galvanizing,66,92335,CA,San Bernardino County,Unincorporated,-117.493451,34.079955
1324,SCE,,CEC,SUBSTATION,303615,Genamic,66,91730,CA,San Bernardino County,Rancho Cucamonga,-117.566609,34.09135901
1325,SCE,,CEC,SUBSTATION,302054,Havasu,66,92267,CA,San Bernardino County,Unincorporated,-114.2612991,34.35461599
1326,SCE,,CEC,SUBSTATION,309988,Hesperia,115,92345,CA,San Bernardino County,Hesperia,-117.2898222,34.41278889
1327,SCE,,CEC,SUBSTATION,303832,Hi Desert,115,92277,CA,San Bernardino County,Twentynine Palms,-116.1806786,34.13644282
1328,SCE,,CEC,SUBSTATION,306771,Highland,66,92374,CA,San Bernardino County,Highland,-117.186797,34.107911
1329,SCE,,CEC,SUBSTATION,305051,Homart,115,92408,CA,San Bernardino County,San Bernardino,-117.291716,34.07455999
1330,SCE,,CEC,SUBSTATION,306394,Hygen,66,91761,CA,San Bernardino County,Ontario,-117.5290494,34.06297519
1331,SCE,,CEC,SUBSTATION,310322,Inland,66,91761,CA,San Bernardino County,Ontario,-117.5413393,34.04389897
1332,SCE,46,CEC,SUBSTATION,306392,Kramer,,93516,CA,San Bernardino County,Unincorporated,-117.542396,34.98947998
1333,SCE,,CEC,SUBSTATION,302789,Landing,66,92363,CA,San Bernardino County,Unincorporated,-114.4169599,34.47871451
1334,SCE,LM,CEC,SUBSTATION,304186,Linde,66,92335,CA,San Bernardino County,Fontana,-117.5215658,34.06666802
1335,SCE,"46, 61, LM",CEC,SUBSTATION,307508,Lugo,500,92344,CA,San Bernardino County,Unincorporated,-117.3686305,34.36662839
1336,SCE,,CEC,SUBSTATION,306276,Mcgen,115,93562,CA,San Bernardino County,Unincorporated,-117.3864132,35.76518459
1337,SCE,,CEC,SUBSTATION,307314,Mentone,115,92359,CA,San Bernardino County,Unincorporated,-117.1207692,34.0633109
1338,SCE,LM,CEC,SUBSTATION,301524,Mira Loma,,91761,CA,San Bernardino County,Ontario,-117.5643636,34.00817989
1339,SCE,46,CEC,SUBSTATION,303549,Mt. Pass,,92364,CA,San Bernardino County,Unincorporated,-115.552213,35.50156138
1340,SCE,,CEC,SUBSTATION,309763,Narod,66,91762,CA,San Bernardino County,Ontario,-117.6749861,34.04688623
1341,SCE,,CEC,SUBSTATION,305732,Orange Products,66,91761,CA,San Bernardino County,Ontario,-117.6435967,34.05626401
1342,SCE,,CEC,SUBSTATION,308529,Padua,,91786,CA,San Bernardino County,Upland,-117.6394758,34.12015653
1343,SCE,,CEC,SUBSTATION,300488,Pepper,115,92376,CA,San Bernardino County,Rialto,-117.3535111,34.10192228
1344,SCE,,CEC,SUBSTATION,302055,Permanente,115,92356,CA,San Bernardino County,Unincorporated,-116.8543003,34.35455904
1345,SCE,,CEC,SUBSTATION,308233,Peyton,66,91709,CA,San Bernardino County,Chino Hills,-117.733345,33.996246
1346,SCE,,CEC,SUBSTATION,301585,Phelan,115,92371,CA,San Bernardino County,Unincorporated,-117.555725,34.42411111
1347,SCE,,CEC,SUBSTATION,306990,Pipe,66,91739,CA,San Bernardino County,Rancho Cucamonga,-117.5313242,34.09293314
1348,SCE,46,CEC,SUBSTATION,306291,Pisgah,,92338,CA,San Bernardino County,Unincorporated,-116.3847321,34.78158159
1349,SCE,,CEC,SUBSTATION,308945,Randall,66,92336,CA,San Bernardino County,Fontana,-117.45412,34.11371501
1350,SCE,,CEC,SUBSTATION,306991,Redlands,115,92374,CA,San Bernardino County,Redlands,-117.1766286,34.06037905
1351,SCE,,CEC,SUBSTATION,304368,Reduction,66,91739,CA,San Bernardino County,Rancho Cucamonga,-117.5305121,34.10092769
1352,SCE,,CEC,SUBSTATION,304749,Roadway,115,92301,CA,San Bernardino County,Adelanto,-117.4131611,34.57613889
1353,SCE,,CEC,SUBSTATION,308360,Rolling,66,92335,CA,San Bernardino County,Unincorporated,-117.506054,34.0829
1354,SCE,,CEC,SUBSTATION,308532,San Antonio,66,91763,CA,San Bernardino County,Montclair,-117.6975826,34.09297352
1355,SCE,,CEC,SUBSTATION,301534,Savage,115,92395,CA,San Bernardino County,Victorville,-117.2943238,34.47410279
1356,SCE,,CEC,SUBSTATION,307034,Searles,115,93562,CA,San Bernardino County,Unincorporated,-117.3987486,35.70012354
1357,SCE,,CEC,SUBSTATION,303997,Shandin,115,92407,CA,San Bernardino County,San Bernardino,-117.3302444,34.16998056
1358,SCE,,CEC,SUBSTATION,304155,Soquel,,91709,CA,San Bernardino County,Chino Hills,-117.6953972,33.96403334
1359,SCE,,CEC,SUBSTATION,303986,Stoddard,,92401,CA,San Bernardino County,San Bernardino,-117.2927014,34.10043039
1360,SCE,,CEC,SUBSTATION,302924,Strip,66,92335,CA,San Bernardino County,Unincorporated,-117.5007479,34.07700769
1361,SCE,,CEC,SUBSTATION,306603,Tennessee,115,92399,CA,San Bernardino County,Yucaipa,-117.1112667,34.02718056
1362,SCE,,CEC,SUBSTATION,300852,Tiefort,115,92310,CA,San Bernardino County,Unincorporated,-116.7331777,35.22290559
1363,SCE,,CEC,SUBSTATION,309181,Timoteo,115,92354,CA,San Bernardino County,Loma Linda,-117.2441299,34.0621527
1364,SCE,,CEC,SUBSTATION,304220,Tortilla,115,92311,CA,San Bernardino County,Barstow,-117.0309806,34.86323332
1365,SCE,,CEC,SUBSTATION,305722,Upland,66,91786,CA,San Bernardino County,Upland,-117.650043,34.093625
1366,SCE,61,CEC,SUBSTATION,301779,Victor,,92392,CA,San Bernardino County,Victorville,-117.3883869,34.5049404
1367,SCE,,CEC,SUBSTATION,304336,Vista,,92313,CA,San Bernardino County,Grand Terrace,-117.319206,34.041345
1368,SCE,,CEC,,,Whipple,230,92267,CA,San Bernardino County,Unincorporated,-114.1724695,34.29378301
1369,SCE,,CEC,SUBSTATION,303327,Wimbledon,66,91761,CA,San Bernardino County,Ontario,-117.5249344,34.04854595
1370,SCE,,CEC,SUBSTATION,305508,Yucca,115,92284,CA,San Bernardino County,Yucca Valley,-116.423422,34.11085054
1371,SCE,,CEC,SUBSTATION,309008,Zanja,115,92399,CA,San Bernardino County,Yucaipa,-117.047645,34.07434697
1372,IID,,CEC,SUBSTATION,301944,San Felipe,92,92004,CA,San Diego County,Unincorporated,-116.1153639,33.10049167
1373,SDG&E,,CEC,SUBSTATION,308247,Alpine,69,91901,CA,San Diego County,Unincorporated,-116.7898943,32.82773264
1374,SDG&E,,CEC,SUBSTATION,304153,Ash,69,92027,CA,San Diego County,Escondido,-117.0703361,33.13668611
1375,SDG&E,,CEC,SUBSTATION,305771,Avocado,69,92028,CA,San Diego County,Unincorporated,-117.2368917,33.38465278
1376,SDG&E,Southwest Powerlink,CEC,SUBSTATION,300685,Barrett Lake,69,91935,CA,San Diego County,Unincorporated,-116.679885,32.65348001
1377,SDG&E,,CEC,SUBSTATION,307345,Batiquitos,230,92009,CA,San Diego County,Carlsbad,-117.2504194,33.10114166
1378,SDG&E,,CEC,SUBSTATION,307537,Bernardo,69,92127,CA,San Diego County,San Diego,-117.0963,33.02151944
1379,SDG&E,,CEC,SUBSTATION,303807,Border,69,92154,CA,San Diego County,San Diego,-116.9431646,32.56260275
1380,SDG&E,,CEC,SUBSTATION,307763,Borrego,69,92004,CA,San Diego County,Unincorporated,-116.3482139,33.27086111
1381,SDG&E,,CEC,SUBSTATION,308308,Boulder Creek,69,92036,CA,San Diego County,Unincorporated,-116.5862104,33.00599188
1382,SDG&E,,CEC,SUBSTATION,301210,Boulevard,69,91905,CA,San Diego County,Unincorporated,-116.2732725,32.66173953
1383,SDG&E,,CEC,SUBSTATION,307355,Cabrillo,69,92152,CA,San Diego County,San Diego,-117.245054,32.70748299
1384,SDG&E,Southwest Powerlink,CEC,SUBSTATION,310119,Cameron,69,91906,CA,San Diego County,Unincorporated,-116.488157,32.65325187
1385,SDG&E,,CEC,SUBSTATION,304802,Cannon,,92008,CA,San Diego County,Carlsbad,-117.332713,33.13739001
1386,SDG&E,,CEC,SUBSTATION,300055,Carlton Hills,138,92071,CA,San Diego County,San Diego,-117.0120254,32.85492699
1387,SDG&E,,CEC,SUBSTATION,301188,Chicarita,138,92129,CA,San Diego County,San Diego,-117.1088083,32.95836111
1388,SDG&E,,CEC,SUBSTATION,303602,Chollas,69,91945,CA,San Diego County,Lemon Grove,-117.0467861,32.74376949
1389,SDG&E,,CEC,SUBSTATION,307132,Clairemont,69,92117,CA,San Diego County,San Diego,-117.1839957,32.8259013
1390,SDG&E,,CEC,SUBSTATION,307501,Coronado,69,92118,CA,San Diego County,Coronado,-117.173335,32.69884801
1391,SDG&E,,CEC,SUBSTATION,308248,Creelman,,92065,CA,San Diego County,Unincorporated,-116.8529417,33.01815277
1392,SDG&E,,CEC,SUBSTATION,310137,Del Mar,69,92075,CA,San Diego County,San Diego,-117.2553722,32.98069444
1393,SDG&E,,CEC,SUBSTATION,301129,Descanso,69,91916,CA,San Diego County,Unincorporated,-116.6337687,32.86525136
1394,SDG&E,,CEC,SUBSTATION,303096,Division,69,92136,CA,San Diego County,San Diego,-117.120109,32.681563
1395,SDG&E,,CEC,SUBSTATION,300151,Doublett,230,92130,CA,San Diego County,San Diego,-117.2190894,32.91704963
1396,SDG&E,,CEC,SUBSTATION,304193,Dunhill,69,92121,CA,San Diego County,San Diego,-117.22992,32.90154502
1397,SDG&E,,CEC,SUBSTATION,303670,El Cajon,69,92020,CA,San Diego County,El Cajon,-116.9722854,32.79545548
1398,SDG&E,,CEC,SUBSTATION,302064,Elliott,,92124,CA,San Diego County,San Diego,-117.0884917,32.81593335
1399,SDG&E,,CEC,SUBSTATION,309677,Encina,230,92008,CA,San Diego County,Carlsbad,-117.335517,33.136966
1400,SDG&E,,CEC,SUBSTATION,309050,Encinitas,69,92024,CA,San Diego County,Encinitas,-117.2853194,33.05067224
1401,SDG&E,,CEC,SUBSTATION,300270,Esco,69,92025,CA,San Diego County,Escondido,-117.0890752,33.11580789
1402,SDG&E,,CEC,SUBSTATION,305776,Escondido,230,92029,CA,San Diego County,Escondido,-117.1167032,33.12588885
1403,SDG&E,,CEC,,,Fashion Valley,230,92111,CA,San Diego County,San Diego,-117.164406,32.77171299
1404,SDG&E,,CEC,SUBSTATION,309861,Felicita,69,92025,CA,San Diego County,Escondido,-117.0736853,33.0932544
1405,SDG&E,,CEC,SUBSTATION,304897,Fenton,69,92126,CA,San Diego County,San Diego,-117.1563222,32.89497223
1406,SDG&E,,CEC,SUBSTATION,306080,Fuel Oil Terminal,,91950,CA,San Diego County,National City,-117.1153578,32.65520139
1407,SDG&E,,CEC,SUBSTATION,310020,General Dynamics,,92123,CA,San Diego County,San Diego,-117.136126,32.82811905
1408,SDG&E,,CEC,SUBSTATION,301710,Genesee,69,92121,CA,San Diego County,San Diego,-117.21362,32.87960999
1409,SDG&E,,CEC,SUBSTATION,308984,Glencliff,69,91962,CA,San Diego County,Unincorporated,-116.4983278,32.79833889
1410,SDG&E,,CEC,SUBSTATION,301688,Granite Hills,69,92019,CA,San Diego County,El Cajon,-116.9208861,32.80440834
1411,SDG&E,,CEC,SUBSTATION,308470,Horno,69,92055,CA,San Diego County,Unincorporated,-117.457539,33.37825236
1412,SDG&E,,CEC,SUBSTATION,306916,Imperial Beach,69,92154,CA,San Diego County,San Diego,-117.0972389,32.58336664
1413,SDG&E,,CEC,SUBSTATION,306500,Jamacha,69,91978,CA,San Diego County,Unincorporated,-116.9573083,32.74416116
1414,SDG&E,43,CEC,SUBSTATION,310478,Japanese Mesa,69,92672,CA,San Diego County,Unincorporated,-117.5547883,33.37430389
1415,SDG&E,,CEC,SUBSTATION,309291,Kearny,69,92123,CA,San Diego County,San Diego,-117.1319611,32.83287778
1416,SDG&E,,CEC,SUBSTATION,309602,Kettner,69,92101,CA,San Diego County,San Diego,-117.173771,32.73318101
1417,SDG&E,,CEC,SUBSTATION,304726,Kyocera,,92123,CA,San Diego County,San Diego,-117.1403528,32.81979445
1418,SDG&E,,CEC,SUBSTATION,305898,La Jolla,69,92037,CA,San Diego County,San Diego,-117.2752889,32.84011391
1419,SDG&E,,CEC,SUBSTATION,302995,Las Pulgas,69,92055,CA,San Diego County,Unincorporated,-117.4669222,33.31285
1420,SDG&E,,CEC,SUBSTATION,306693,Lilac,69,92082,CA,San Diego County,Unincorporated,-117.0858528,33.25324444
1421,SDG&E,,CEC,SUBSTATION,301288,Los Coches,230,92040,CA,San Diego County,Unincorporated,-116.8992092,32.85961372
1422,SDG&E,,CEC,SUBSTATION,304402,Melrose,69,92083,CA,San Diego County,Vista,-117.2529028,33.2065
1423,SDG&E,,CEC,SUBSTATION,302006,Mesa Heights,69,92111,CA,San Diego County,San Diego,-117.1572528,32.82961391
1424,SDG&E,,CEC,SUBSTATION,301790,Mesa Rim,,92121,CA,San Diego County,San Diego,-117.1731498,32.90491833
1425,SDG&E,Southwest Powerlink,CEC,SUBSTATION,305518,Miguel,500,91902,CA,San Diego County,Unincorporated,-116.9829866,32.67829633
1426,SDG&E,,CEC,SUBSTATION,303145,Miramar,69,92126,CA,San Diego County,San Diego,-117.1355055,32.89420147
1427,SDG&E,,CEC,SUBSTATION,301309,Mission,230,92108,CA,San Diego County,San Diego,-117.1374431,32.78402027
1428,SDG&E,,CEC,SUBSTATION,301345,Monserate,69,92028,CA,San Diego County,Unincorporated,-117.2352528,33.32911387
1429,SDG&E,,CEC,SUBSTATION,308575,Montgomery,69,91910,CA,San Diego County,Chula Vista,-117.0996723,32.63166669
1430,SDG&E,,CEC,SUBSTATION,304856,Morro Hill,69,92057,CA,San Diego County,Oceanside,-117.3003,33.25221389
1431,SDG&E,,CEC,SUBSTATION,300154,Murray,69,91942,CA,San Diego County,La Mesa,-117.02305,32.79085555
1432,SDG&E,,CEC,SUBSTATION,305768,Narrows,92,92004,CA,San Diego County,Unincorporated,-116.2944768,33.13723299
1433,SDG&E,,CEC,SUBSTATION,302065,National City,69,91950,CA,San Diego County,National City,-117.107385,32.67309101
1434,SDG&E,,CEC,SUBSTATION,308199,Oceanside,69,92054,CA,San Diego County,Oceanside,-117.3818318,33.19678962
1435,SDG&E,,CEC,SUBSTATION,303720,Old Town,230,92110,CA,San Diego County,San Diego,-117.192384,32.766075
1436,SDG&E,,CEC,SUBSTATION,306350,Otay,69,91911,CA,San Diego County,Chula Vista,-117.057828,32.59534999
1437,SDG&E,,CEC,SUBSTATION,305962,Otay Lake,69,91935,CA,San Diego County,Unincorporated,-116.9276917,32.59710005
1438,SDG&E,,CEC,SUBSTATION,300507,Pacific Beach,69,92109,CA,San Diego County,San Diego,-117.2402,32.799202
1439,SDG&E,,CEC,SUBSTATION,308927,Pala,69,92059,CA,San Diego County,Unincorporated,-117.1122384,33.35572399
1440,SDG&E,,CEC,SUBSTATION,300636,Paradise,69,92114,CA,San Diego County,San Diego,-117.049995,32.70448899
1441,SDG&E,,CEC,,,Penasquitos,230,92130,CA,San Diego County,San Diego,-117.2191386,32.91871186
1442,SDG&E,,CEC,SUBSTATION,308957,Pendleton,69,92058,CA,San Diego County,Unincorporated,-117.3350361,33.30916945
1443,SDG&E,,CEC,SUBSTATION,306335,Point Loma,69,92107,CA,San Diego County,San Diego,-117.2334,32.74148888
1444,SDG&E,,CEC,SUBSTATION,306075,Poway,69,92064,CA,San Diego County,Poway,-117.0312833,32.97875278
1445,SDG&E,,CEC,SUBSTATION,307111,Proctor Valley,,91914,CA,San Diego County,Unincorporated,-116.986682,32.66511502
1446,SDG&E,,CEC,SUBSTATION,304359,Rancho Carmel,69,92128,CA,San Diego County,San Diego,-117.0779056,32.993825
1447,SDG&E,,CEC,SUBSTATION,308652,Rancho Santa Fe,69,92067,CA,San Diego County,Unincorporated,-117.1985694,33.01432222
1448,SDG&E,,CEC,SUBSTATION,302252,Rincon,69,92082,CA,San Diego County,Unincorporated,-116.9586528,33.28585277
1449,SDG&E,,CEC,SUBSTATION,308183,Rose Canyon,69,92037,CA,San Diego County,San Diego,-117.2370528,32.84455
1450,SDG&E,,CEC,SUBSTATION,304366,Sampson,230,92113,CA,San Diego County,San Diego,-117.142389,32.69439301
1451,SDG&E,44,CEC,SUBSTATION,304572,San Luis Rey,230,92054,CA,San Diego County,Oceanside,-117.3345491,33.21147471
1452,SDG&E,,CEC,SUBSTATION,305995,San Marcos,69,92078,CA,San Diego County,San Marcos,-117.1972333,33.12880001
1453,SDG&E,,CEC,SUBSTATION,307222,San Ysidro,69,92154,CA,San Diego County,San Diego,-117.026761,32.56217
1454,SDG&E,,CEC,SUBSTATION,306675,Santa Ysabel,69,92036,CA,San Diego County,Unincorporated,-116.6710459,33.11050944
1455,SDG&E,,CEC,SUBSTATION,310267,Santee,,92071,CA,San Diego County,Santee,-116.968369,32.85443801
1456,SDG&E,,CEC,,,Scrap Disposal Corp.,69,92136,CA,San Diego County,National City,-117.114654,32.67037102
1457,SDG&E,,CEC,SUBSTATION,304405,Scripps,69,92131,CA,San Diego County,San Diego,-117.1125945,32.91098058
1458,SDG&E,,CEC,SUBSTATION,310301,Spring Valley,69,91977,CA,San Diego County,Unincorporated,-117.002741,32.73897899
1459,SDG&E,,CEC,SUBSTATION,302259,Station B,69,92101,CA,San Diego County,San Diego,-117.1695014,32.71415112
1460,SDG&E,,CEC,SUBSTATION,301382,Station F,69,92104,CA,San Diego County,San Diego,-117.12596,32.75496001
1461,SDG&E,,CEC,SUBSTATION,308669,Streamview,69,92105,CA,San Diego County,San Diego,-117.078598,32.745658
1462,SDG&E,,CEC,SUBSTATION,306532,Stuart,69,92058,CA,San Diego County,Unincorporated,-117.416575,33.25671667
1463,SDG&E,,CEC,SUBSTATION,306258,Sunnyside,69,91902,CA,San Diego County,Unincorporated,-117.030314,32.65802001
1464,SDG&E,,CEC,SUBSTATION,307315,Sweetwater,69,91950,CA,San Diego County,National City,-117.091735,32.65832702
1465,SDG&E,,CEC,SUBSTATION,305902,Sycamore Canyon,230,92071,CA,San Diego County,San Diego,-117.0311276,32.91739861
1466,SDG&E,,CEC,SUBSTATION,300131,Talega,230,92672,CA,Orange County,Unincorporated,-117.5714535,33.45311242
